Product_ID,Date,Category,Size,Color,Brand,Material,Price,Units_Sold,Revenue,Stock_Levels,Reorder_Frequency,Customer_Reviews,Discount_Percentage,Supplier_Lead_Time,Shipping_Time,Return_Rate,Website_Traffic,Social_Media_Engagement,Competitor_Pricing
P5135,2023-02-01,T-Shirt,L,Blue,Puma,Cotton,67.5,15,1012.5,170,13,2.9,50,7,4,3.11,4978,371,48.68
P5136,2023-02-01,Jeans,S,Blue,Levis,Cotton,77.97,19,1481.43,175,7,4.1,10,11,7,12.11,5608,1267,44.92
P5137,2023-02-01,Dresses,L,White,Adidas,Cotton,36.54,19,694.26,190,10,4.0,0,7,5,8.7,6290,795,33.91
P5138,2023-02-01,T-Shirt,M,Black,Levis,Denim,56.17,21,1179.57,237,14,3.6,10,5,2,10.97,5563,1648,51.11
P5139,2023-02-01,Sweater,M,Green,Gucci,Wool,36.96,15,554.4,306,23,4.2,10,9,4,1.84,4320,689,116.46
P5140,2023-02-02,T-Shirt,S,Green,Puma,Polyester,70.05,15,1050.75,214,15,4.3,5,12,6,4.53,5283,1518,103.89
P5141,2023-02-02,T-Shirt,L,Red,Nike,Cotton,94.28,16,1508.48,70,26,3.5,0,4,6,3.03,2193,1018,70.1
P5142,2023-02-02,Jacket,L,Red,Gucci,Cotton,51.92,15,778.8000000000001,196,19,3.5,10,7,7,5.44,4109,476,55.67
P5143,2023-02-02,T-Shirt,M,Red,Nike,Cotton,27.46,11,302.06,316,23,3.9,0,5,4,0.8,1988,138,99.41
P5144,2023-02-02,Sweater,M,Yellow,H&M,Denim,39.1,18,703.8000000000001,179,17,3.6,0,8,4,1.79,6960,1031,77.71
P5145,2023-02-02,Jacket,M,Black,H&M,Cotton,54.39,14,761.46,198,13,4.5,0,8,1,10.78,2666,751,75.75
P5146,2023-02-02,Jacket,XL,Red,Adidas,Leather,74.92,15,1123.8,393,23,3.4,0,9,6,7.75,3655,1375,24.43
P5147,2023-02-03,Jeans,XXL,Yellow,Nike,Leather,26.15,17,444.54999999999995,232,17,2.7,20,5,5,3.49,4174,1419,49.74
P5148,2023-02-03,Dresses,XXL,Blue,Nike,Cotton,49.42,20,988.4000000000001,123,15,3.8,0,7,3,2.44,1096,50,15.0
P5149,2023-02-03,T-Shirt,M,Blue,Puma,Cotton,104.16,13,1354.08,500,17,3.1,5,7,6,9.28,2743,1064,97.95
P5150,2023-02-04,Sweater,M,Blue,Nike,Wool,29.22,13,379.86,198,18,3.4,30,8,2,6.27,5301,712,129.17
P5151,2023-02-04,Jeans,XXL,Black,Adidas,Wool,52.96,13,688.48,208,22,4.3,0,6,6,3.66,5956,392,36.99
P5152,2023-02-04,Jacket,L,White,Zara,Denim,53.38,12,640.5600000000001,363,17,3.6,30,13,3,10.0,6582,1147,71.41
P5153,2023-02-04,T-Shirt,L,Blue,Gucci,Wool,33.87,17,575.79,384,14,3.3,20,11,6,9.42,6675,539,149.92
P5154,2023-02-04,Shoes,M,Yellow,Levis,Denim,69.3,5,346.5,136,13,3.6,0,6,7,14.0,6043,1332,36.97
P5155,2023-02-04,Dresses,XL,Red,H&M,Polyester,41.95,10,419.5,327,19,3.3,0,4,5,11.93,7085,1588,102.09
P5156,2023-02-04,Dresses,L,Blue,Nike,Wool,28.59,12,343.08,368,14,4.1,30,12,6,5.88,7122,894,93.32
P5157,2023-02-04,Dresses,M,Black,Zara,Wool,55.23,18,994.14,259,11,4.4,0,5,4,1.55,3224,912,106.82
P5158,2023-02-04,Sweater,L,Blue,Under Armour,Denim,43.32,7,303.24,103,13,4.4,5,6,4,0.0,4438,470,95.69
P5159,2023-02-05,Jeans,S,Black,Gucci,Cotton,10.0,15,150.0,173,17,4.7,0,10,5,10.18,7587,1023,47.14
P5160,2023-02-05,Jeans,M,Yellow,H&M,Leather,35.57,24,853.6800000000001,329,5,4.2,5,5,3,9.98,4389,1266,50.14
P5161,2023-02-05,Dresses,M,Yellow,Puma,Leather,41.85,10,418.5,171,10,3.5,0,9,6,8.47,9039,967,66.56
P5162,2023-02-05,T-Shirt,M,White,Nike,Cotton,50.48,10,504.79999999999995,268,23,4.0,0,9,8,5.81,4691,1027,67.84
P5163,2023-02-05,Dresses,L,Blue,Puma,Cotton,45.39,21,953.19,341,18,3.7,0,12,5,2.03,4402,1170,20.9
P5164,2023-02-05,Dresses,S,Yellow,Uniqlo,Polyester,50.9,23,1170.7,177,15,3.9,10,3,2,9.91,6030,1129,23.35
P5165,2023-02-05,Shoes,L,Black,Puma,Denim,21.97,10,219.7,406,14,4.1,0,7,4,4.84,7556,50,53.55
P5166,2023-02-05,Jeans,XL,Red,Nike,Wool,10.0,9,90.0,173,15,3.6,0,9,9,2.27,3058,427,95.18
P5167,2023-02-06,Jeans,L,Blue,Puma,Wool,13.77,18,247.85999999999999,293,10,4.2,0,5,2,0.19,6903,1453,16.88
P5168,2023-02-06,Dresses,L,Black,Zara,Denim,28.94,24,694.5600000000001,305,18,4.6,30,5,3,4.37,7690,1155,48.16
P5169,2023-02-06,Jeans,M,Green,H&M,Cotton,13.66,23,314.18,376,13,4.3,10,9,3,0.37,6900,826,72.0
P5170,2023-02-06,Jeans,XL,Green,Levis,Leather,81.39,17,1383.63,204,13,3.7,10,3,7,3.15,556,845,101.35
P5171,2023-02-06,Sweater,S,Blue,Under Armour,Leather,10.0,16,160.0,325,9,4.3,0,3,7,6.71,6581,999,92.64
P5172,2023-02-06,Dresses,M,Blue,Under Armour,Polyester,60.69,5,303.45,202,14,3.2,0,9,1,8.76,8026,437,68.03
P5173,2023-02-07,Jacket,XXL,Green,Nike,Leather,70.14,11,771.54,261,15,3.8,5,7,3,4.4,5154,50,85.92
P5174,2023-02-07,T-Shirt,XL,Blue,H&M,Denim,17.5,12,210.0,226,23,4.5,20,3,2,8.27,3158,535,62.78
P5175,2023-02-07,Dresses,S,Black,Puma,Cotton,18.65,14,261.09999999999997,158,19,3.6,0,8,8,6.48,4055,2177,37.77
P5176,2023-02-07,T-Shirt,L,Red,Nike,Polyester,62.26,20,1245.2,50,13,3.9,10,10,4,0.0,1756,1107,44.14
P5177,2023-02-07,Dresses,S,Blue,Adidas,Denim,38.85,19,738.15,111,19,3.3,0,3,3,0.0,5256,50,137.69
P5178,2023-02-07,Jeans,L,Red,Levis,Leather,79.95,15,1199.25,99,11,4.2,5,5,5,1.13,3697,814,102.05
P5179,2023-02-07,T-Shirt,XXL,Green,Puma,Cotton,45.91,1,45.91,209,5,3.6,0,8,2,3.5,6459,964,60.26
P5180,2023-02-08,Shoes,L,White,Adidas,Denim,79.01,15,1185.15,302,12,4.2,10,9,3,5.68,5483,718,63.17
P5181,2023-02-08,Shoes,XL,White,Gucci,Polyester,69.41,17,1179.97,416,16,3.7,5,8,1,8.18,5597,1293,82.2
P5182,2023-02-08,Dresses,XL,Blue,H&M,Cotton,61.68,17,1048.56,442,17,4.0,0,6,2,3.98,4585,965,97.49
P5183,2023-02-09,T-Shirt,XL,Green,Under Armour,Cotton,61.63,14,862.82,252,13,3.9,10,9,3,2.28,4464,50,100.23
P5184,2023-02-09,Dresses,L,White,Levis,Cotton,30.01,8,240.08,322,6,4.2,0,3,4,0.25,4523,1294,80.24
P5185,2023-02-09,Shoes,XL,Yellow,Puma,Cotton,53.65,4,214.6,269,11,3.3,0,3,3,4.15,3810,962,118.41
P5186,2023-02-09,T-Shirt,S,White,Puma,Cotton,76.82,14,1075.48,247,12,3.1,30,10,9,7.15,8945,699,91.95
P5187,2023-02-09,Dresses,S,Black,Adidas,Cotton,24.78,19,470.82000000000005,381,24,5.0,30,4,5,4.91,3140,1244,48.72
P5188,2023-02-10,Jacket,L,Green,Gucci,Denim,53.93,17,916.81,253,17,3.7,0,7,5,1.95,6086,482,93.81
P5189,2023-02-10,T-Shirt,L,Blue,Uniqlo,Wool,59.09,11,649.99,95,11,3.5,50,4,1,7.1,4074,1254,72.43
P5190,2023-02-10,T-Shirt,M,Blue,Levis,Polyester,51.14,16,818.24,213,21,4.4,0,5,6,4.66,4813,664,106.68
P5191,2023-02-10,Sweater,XL,Yellow,Nike,Polyester,76.58,14,1072.12,240,9,4.1,30,10,5,3.23,2917,1602,78.0
P5192,2023-02-10,T-Shirt,M,Red,Louis Vuitton,Denim,48.98,15,734.6999999999999,262,20,3.6,50,11,6,3.32,8080,1603,36.49
P5193,2023-02-10,Jeans,L,Blue,H&M,Wool,61.38,10,613.8000000000001,306,14,3.7,0,5,2,6.34,4115,1286,95.6
P5194,2023-02-10,T-Shirt,M,Black,Under Armour,Cotton,47.31,14,662.34,201,23,3.6,5,7,4,6.94,6226,933,69.99
P5195,2023-02-11,T-Shirt,S,Blue,Nike,Leather,27.43,7,192.01,254,11,3.3,5,12,5,7.68,9475,908,93.37
P5196,2023-02-11,Shoes,XL,White,Levis,Leather,56.86,13,739.18,308,18,3.6,5,3,4,9.73,3444,1050,60.78
P5197,2023-02-11,Jeans,S,Red,Zara,Wool,79.73,16,1275.68,112,13,4.3,0,8,5,3.57,1818,1961,58.29
P5198,2023-02-11,Shoes,L,Green,Puma,Cotton,25.41,6,152.46,332,6,5.0,5,6,4,6.09,3669,502,59.69
P5199,2023-02-11,T-Shirt,L,Black,Adidas,Denim,57.54,13,748.02,204,7,4.4,0,4,5,9.0,4843,314,62.59
P5200,2023-02-11,T-Shirt,S,Red,Zara,Cotton,81.08,9,729.72,193,15,4.3,0,3,6,5.53,4732,538,102.09
P5201,2023-02-12,Jeans,S,White,Nike,Polyester,38.83,20,776.5999999999999,245,12,4.9,0,9,7,2.69,7751,772,91.62
P5202,2023-02-12,T-Shirt,L,Black,Adidas,Cotton,16.08,8,128.64,264,18,4.7,5,8,5,2.45,5305,895,87.7
P5203,2023-02-12,Dresses,XL,Black,Puma,Cotton,56.71,16,907.36,236,8,3.4,20,7,1,5.71,3509,312,35.48
P5204,2023-02-12,T-Shirt,XXL,Black,Louis Vuitton,Polyester,75.61,17,1285.37,103,19,3.5,0,4,6,3.25,5119,650,66.07
P5205,2023-02-12,Jeans,XL,Red,Nike,Cotton,41.96,13,545.48,312,8,3.7,0,7,1,1.28,1755,1683,128.19
P5206,2023-02-12,Jeans,M,Yellow,Nike,Polyester,62.96,15,944.4,297,10,4.3,0,7,5,6.29,5979,873,97.99
P5207,2023-02-12,Jeans,L,Black,Under Armour,Cotton,48.59,7,340.13,71,11,3.2,0,10,7,3.7,6603,1285,78.14
P5208,2023-02-12,T-Shirt,XL,Green,Zara,Denim,30.88,16,494.08,244,13,4.0,10,9,4,2.04,3555,712,74.15
P5209,2023-02-12,Dresses,XXL,White,Adidas,Polyester,47.63,10,476.3,152,16,4.2,0,6,6,1.65,6192,429,68.57
P5210,2023-02-13,Jeans,L,Blue,Under Armour,Polyester,41.9,15,628.5,197,12,4.2,30,5,5,2.05,4450,1632,47.62
P5211,2023-02-13,Shoes,L,Red,Puma,Denim,63.4,13,824.1999999999999,184,17,3.9,30,11,4,8.96,5536,967,15.0
P5212,2023-02-13,T-Shirt,XL,Green,Adidas,Polyester,26.26,14,367.64000000000004,216,20,3.9,10,3,5,8.81,3698,671,52.89
P5213,2023-02-13,Jeans,M,White,Nike,Wool,55.48,19,1054.12,423,9,4.5,5,8,1,0.25,6695,1028,70.4
P5214,2023-02-13,T-Shirt,M,Green,Puma,Cotton,95.67,17,1626.39,132,14,3.4,0,11,2,4.52,4065,1707,84.39
P5215,2023-02-13,Jeans,XL,Blue,Nike,Cotton,70.66,21,1483.86,111,10,3.1,0,3,6,1.33,2819,50,27.07
P5216,2023-02-13,Shoes,XL,White,H&M,Cotton,22.18,9,199.62,351,9,3.3,5,6,4,6.83,2861,1989,68.11
P5217,2023-02-14,T-Shirt,S,Red,Levis,Wool,62.82,13,816.66,148,19,3.9,5,5,3,9.55,3922,50,63.39
P5218,2023-02-14,Dresses,XXL,Black,Adidas,Polyester,61.95,16,991.2,269,16,4.0,0,3,3,4.05,7948,989,43.55
P5219,2023-02-14,Jeans,L,White,H&M,Polyester,53.87,12,646.4399999999999,112,15,3.7,0,4,7,7.51,5700,943,21.66
P5220,2023-02-14,T-Shirt,L,Red,Levis,Cotton,27.13,13,352.69,50,11,4.5,5,3,4,2.06,4532,332,74.64
P5221,2023-02-14,T-Shirt,L,Green,Puma,Cotton,26.35,20,527.0,134,16,4.7,0,5,7,4.67,3986,1029,50.43
P5222,2023-02-14,Jeans,M,Black,Under Armour,Leather,90.58,27,2445.66,386,22,4.1,5,3,2,4.46,7420,414,93.14
P5223,2023-02-15,Dresses,XXL,Black,Puma,Cotton,46.89,9,422.01,225,17,4.5,30,6,1,3.35,3601,199,134.71
P5224,2023-02-15,Shoes,XXL,Red,H&M,Cotton,81.76,6,490.56000000000006,338,19,3.7,0,7,1,3.68,4456,594,130.18
P5225,2023-02-15,Dresses,L,Blue,Nike,Leather,47.69,13,619.97,292,22,3.9,0,4,5,3.0,4820,895,54.42
P5226,2023-02-15,Jeans,XL,White,Puma,Wool,10.0,12,120.0,285,11,4.2,0,4,3,1.35,3047,1733,53.17
P5227,2023-02-15,T-Shirt,XL,White,Zara,Cotton,44.74,7,313.18,398,18,3.5,0,3,7,2.3,4503,514,79.41
P5228,2023-02-15,T-Shirt,XL,Yellow,Nike,Leather,82.35,9,741.15,261,16,3.4,5,6,4,2.33,6332,284,92.55
P5229,2023-02-15,Jeans,L,Red,Nike,Polyester,63.94,18,1150.92,263,23,4.4,0,6,4,9.37,7562,975,55.08
P5230,2023-02-16,T-Shirt,M,Blue,H&M,Wool,30.3,10,303.0,333,18,4.4,0,7,2,3.14,2829,627,15.0
P5231,2023-02-16,T-Shirt,S,Green,Uniqlo,Polyester,37.15,17,631.55,198,16,3.9,5,7,5,7.33,1864,1317,59.12
P5232,2023-02-16,T-Shirt,S,Black,Louis Vuitton,Cotton,34.13,5,170.65,183,10,4.0,0,8,5,7.62,6192,294,146.74
P5233,2023-02-16,T-Shirt,M,Blue,Adidas,Leather,49.03,16,784.48,275,15,4.3,30,3,2,6.19,788,1858,89.45
P5234,2023-02-16,T-Shirt,L,White,Louis Vuitton,Polyester,10.0,16,160.0,138,15,4.1,10,9,6,3.84,6739,368,40.85
P5235,2023-02-16,Sweater,L,Black,Nike,Denim,54.53,12,654.36,267,9,3.6,20,7,5,1.37,5421,1552,66.16
P5236,2023-02-16,T-Shirt,M,White,Nike,Cotton,15.28,11,168.07999999999998,340,20,3.3,5,5,1,7.74,7947,996,29.94
P5237,2023-02-16,Jacket,M,White,Puma,Denim,64.27,7,449.89,146,16,4.9,0,5,5,2.26,7630,1196,81.4
P5238,2023-02-16,Sweater,M,Black,Adidas,Cotton,46.17,11,507.87,193,12,4.1,20,12,6,5.59,4254,1457,75.36
P5239,2023-02-17,Shoes,S,Blue,Gucci,Wool,26.75,24,642.0,239,13,4.2,30,3,7,6.54,5198,1572,96.26
P5240,2023-02-17,Sweater,M,White,Levis,Cotton,64.84,10,648.4000000000001,294,8,3.3,10,3,5,4.79,6405,1320,103.6
P5241,2023-02-17,Jeans,L,Black,Nike,Cotton,21.25,16,340.0,367,10,4.1,0,11,1,4.75,3202,1555,84.4
P5242,2023-02-17,Jeans,M,Black,H&M,Wool,54.96,19,1044.24,291,11,3.8,0,3,4,3.07,4849,1629,94.5
P5243,2023-02-17,Jacket,M,Blue,Adidas,Cotton,39.75,22,874.5,331,10,5.0,10,10,8,2.32,6439,50,105.93
P5244,2023-02-18,Jacket,M,Black,Adidas,Leather,78.68,9,708.1200000000001,266,19,3.6,0,12,4,4.72,4532,792,74.0
P5245,2023-02-18,Jacket,M,Black,Gucci,Denim,28.6,8,228.8,246,16,3.7,10,4,4,8.22,10000,715,67.85
P5246,2023-02-18,Dresses,L,Yellow,Adidas,Polyester,65.44,19,1243.36,500,16,4.6,10,4,7,0.83,4283,1881,100.15
P5247,2023-02-18,T-Shirt,M,Green,H&M,Leather,38.65,9,347.84999999999997,458,16,4.7,20,8,6,6.84,3897,633,75.36
P5248,2023-02-18,Jeans,M,White,Louis Vuitton,Cotton,46.78,16,748.48,140,17,2.7,0,6,5,8.31,5102,1584,110.41
P5249,2023-02-18,Jeans,L,Red,Puma,Leather,41.19,10,411.9,334,17,4.8,30,5,2,6.45,6540,691,108.66
P5250,2023-02-19,Sweater,M,Red,Adidas,Wool,58.27,13,757.51,224,8,3.6,0,5,2,2.73,2872,437,78.03
P5251,2023-02-19,T-Shirt,M,Blue,Puma,Cotton,10.0,6,60.0,274,21,3.9,5,4,5,7.36,2854,946,66.1
P5252,2023-02-19,Dresses,L,Red,Nike,Polyester,55.05,17,935.8499999999999,191,28,4.7,0,10,4,6.23,5013,1530,70.33
P5253,2023-02-19,Jeans,XXL,Black,Nike,Leather,65.27,12,783.24,164,21,4.3,5,8,4,3.93,6671,1069,82.68
P5254,2023-02-19,T-Shirt,XL,Green,Nike,Leather,27.59,10,275.9,247,14,3.9,5,3,4,5.03,9079,977,110.99
P5255,2023-02-19,T-Shirt,S,Black,Adidas,Cotton,10.0,19,190.0,119,20,3.9,50,8,4,0.0,8173,1039,112.94
P5256,2023-02-19,Shoes,XL,Green,Zara,Polyester,32.17,12,386.04,202,18,4.8,10,4,5,6.19,5991,397,91.27
P5257,2023-02-19,T-Shirt,M,Black,Puma,Wool,67.86,7,475.02,139,11,4.3,0,3,6,7.05,5148,541,89.06
P5258,2023-02-19,T-Shirt,L,White,H&M,Cotton,40.17,12,482.04,196,8,4.4,30,10,4,2.79,6207,1053,74.29
P5259,2023-02-19,Sweater,S,White,Nike,Polyester,60.52,10,605.2,342,8,3.9,5,13,6,2.59,6749,582,105.4
P5260,2023-02-20,T-Shirt,M,Green,Levis,Cotton,50.9,12,610.8,360,16,4.1,5,9,3,2.6,9261,1343,120.28
P5261,2023-02-20,Sweater,M,Red,Nike,Cotton,60.01,12,720.12,83,14,4.0,0,3,4,6.73,3255,1842,81.61
P5262,2023-02-20,Jeans,L,Green,Adidas,Polyester,49.05,14,686.6999999999999,385,20,3.9,0,5,5,8.46,5807,779,133.13
P5263,2023-02-20,T-Shirt,S,Blue,Puma,Wool,76.01,14,1064.14,464,11,3.7,0,5,6,0.0,9985,1144,111.06
P5264,2023-02-20,Jacket,S,Green,Louis Vuitton,Polyester,57.21,19,1086.99,332,19,4.4,10,4,1,5.34,10000,1115,78.0
P5265,2023-02-20,T-Shirt,S,White,Puma,Denim,58.28,17,990.76,296,11,4.3,10,7,8,1.01,771,856,17.76
P5266,2023-02-20,T-Shirt,M,Blue,Nike,Wool,72.42,17,1231.14,164,5,4.7,50,8,8,5.92,4620,667,120.26
P5267,2023-02-20,Dresses,XL,Red,Adidas,Wool,18.31,18,329.58,354,13,3.5,5,6,2,1.94,4745,260,99.31
P5268,2023-02-20,Jacket,XXL,Blue,Puma,Cotton,76.6,13,995.8,264,16,4.4,20,11,2,4.22,7120,445,96.08
P5269,2023-02-20,T-Shirt,XL,Blue,Under Armour,Cotton,55.2,19,1048.8,344,15,3.6,5,5,4,3.77,5198,745,70.37
P5270,2023-02-21,Jacket,L,Blue,Adidas,Cotton,70.15,14,982.1000000000001,397,23,3.1,5,6,4,2.09,3444,1594,127.81
P5271,2023-02-21,T-Shirt,L,Blue,Uniqlo,Cotton,21.47,15,322.04999999999995,350,22,4.8,0,8,6,0.57,6996,952,42.99
P5272,2023-02-21,T-Shirt,M,Red,Puma,Denim,73.39,8,587.12,72,9,4.5,0,8,7,3.66,8903,300,53.96
P5273,2023-02-21,Sweater,M,Red,Levis,Polyester,25.52,1,25.52,167,14,3.7,0,9,6,4.23,8493,711,90.72
P5274,2023-02-22,Jeans,L,White,Adidas,Polyester,75.26,4,301.04,275,20,3.5,0,9,7,2.51,3661,1366,132.7
P5275,2023-02-22,Jeans,XL,Blue,Nike,Cotton,26.88,8,215.04,347,11,4.7,0,7,7,1.38,3425,1022,60.6
P5276,2023-02-22,Dresses,XXL,Yellow,Puma,Denim,77.11,9,693.99,401,13,4.2,5,4,1,0.05,3239,1016,74.41
P5277,2023-02-22,Jeans,XL,Green,Levis,Polyester,38.23,9,344.07,243,16,4.0,5,4,3,5.33,8812,396,91.46
P5278,2023-02-22,T-Shirt,M,Red,Nike,Polyester,23.29,11,256.19,50,16,3.4,5,7,4,0.57,6807,582,89.01
P5279,2023-02-22,Jacket,XL,Black,Louis Vuitton,Denim,52.42,19,995.98,137,11,3.9,30,3,5,6.68,4215,445,110.6
P5280,2023-02-22,T-Shirt,S,White,Nike,Polyester,61.91,18,1114.3799999999999,146,12,3.9,0,9,6,3.6,6848,50,53.57
P5281,2023-02-22,T-Shirt,M,Black,Under Armour,Polyester,71.73,19,1362.8700000000001,350,16,4.8,0,6,1,9.34,4467,1266,67.93
P5282,2023-02-22,T-Shirt,XL,Green,Puma,Cotton,46.01,10,460.09999999999997,227,22,4.3,5,6,5,5.46,500,789,20.26
P5283,2023-02-23,Jacket,L,Black,Puma,Denim,37.96,23,873.08,369,10,4.0,0,11,4,6.49,2915,712,40.32
P5284,2023-02-23,Jacket,XXL,White,Puma,Cotton,48.63,11,534.9300000000001,236,18,4.5,0,6,3,6.31,4547,112,66.25
P5285,2023-02-23,Jeans,M,Red,Nike,Cotton,31.39,12,376.68,452,8,3.2,0,10,4,3.47,8038,50,87.33
P5286,2023-02-23,Jeans,XL,Yellow,Uniqlo,Cotton,43.15,18,776.6999999999999,331,12,3.8,0,6,3,6.12,3781,377,57.39
P5287,2023-02-23,Jacket,L,Blue,Adidas,Denim,95.36,21,2002.56,165,13,3.5,10,7,4,4.32,4010,1606,81.81
P5288,2023-02-23,Jeans,L,Yellow,H&M,Leather,73.65,17,1252.0500000000002,319,10,3.7,5,3,6,2.95,4940,756,51.73
P5289,2023-02-24,Shoes,L,Green,Puma,Cotton,46.73,5,233.64999999999998,50,5,3.2,30,4,4,6.4,8351,1121,113.17
P5290,2023-02-24,T-Shirt,L,Red,H&M,Leather,46.69,10,466.9,50,21,3.7,20,4,5,3.08,5843,706,49.26
P5291,2023-02-24,T-Shirt,L,Red,Uniqlo,Wool,65.32,11,718.52,175,18,3.5,30,9,1,5.78,5326,1069,115.6
P5292,2023-02-24,Sweater,XL,Green,Louis Vuitton,Wool,49.69,12,596.28,247,9,4.5,5,8,5,3.64,6721,915,77.7
P5293,2023-02-24,T-Shirt,L,Green,Levis,Wool,64.88,21,1362.48,108,15,3.9,30,6,8,12.27,6872,792,70.42
P5294,2023-02-24,Jacket,M,Black,Nike,Wool,56.13,7,392.91,164,20,3.8,10,3,4,3.67,4881,1830,93.83
P5295,2023-02-24,Jacket,M,Blue,H&M,Wool,53.0,16,848.0,367,18,4.4,5,9,7,3.92,5005,413,94.62
P5296,2023-02-24,T-Shirt,L,Black,Levis,Cotton,26.94,18,484.92,225,13,3.6,10,5,6,2.3,5812,1038,120.96
P5297,2023-02-24,Sweater,XL,Yellow,Gucci,Polyester,35.54,10,355.4,343,20,4.0,0,11,4,4.5,5066,923,85.55
P5298,2023-02-25,T-Shirt,XL,Blue,Levis,Cotton,38.82,22,854.04,69,13,4.1,5,9,8,3.71,4801,527,117.46
P5299,2023-02-25,Jeans,L,Red,Puma,Polyester,86.93,6,521.58,321,11,3.9,10,5,4,4.72,5452,50,62.91
P5300,2023-02-25,T-Shirt,L,Red,Nike,Polyester,84.78,11,932.58,314,20,2.8,5,8,4,13.82,4449,1265,119.31
P5301,2023-02-25,Sweater,L,Blue,Zara,Denim,69.69,18,1254.42,260,15,3.6,0,3,7,8.97,5487,139,81.98
P5302,2023-02-25,Dresses,L,Black,Under Armour,Cotton,30.5,15,457.5,392,15,4.9,50,4,5,6.88,4976,623,15.0
P5303,2023-02-25,Jacket,L,Black,Under Armour,Polyester,50.18,9,451.62,500,20,3.6,0,7,5,2.43,3704,798,107.49
P5304,2023-02-25,Dresses,S,White,Adidas,Denim,39.3,19,746.6999999999999,205,12,4.3,20,9,3,5.82,4133,718,126.82
P5305,2023-02-25,Jeans,XL,Green,Zara,Cotton,25.02,16,400.32,440,10,4.8,30,8,8,6.59,5828,1158,39.62
P5306,2023-02-26,Dresses,L,Black,H&M,Wool,66.09,15,991.35,300,16,4.4,50,6,6,5.21,4717,702,45.13
P5307,2023-02-26,Jeans,XL,Blue,Gucci,Leather,37.67,5,188.35000000000002,219,15,4.6,10,3,4,1.82,1262,970,59.35
P5308,2023-02-26,Jacket,XL,Blue,Under Armour,Leather,25.96,10,259.6,328,19,3.7,0,4,3,8.25,2942,1191,48.96
P5309,2023-02-26,Jeans,M,Blue,Adidas,Cotton,41.36,6,248.16,358,8,4.0,0,4,1,6.21,5098,1066,72.9
P5310,2023-02-26,Jacket,L,Black,Levis,Polyester,85.58,10,855.8,347,13,4.4,0,10,6,9.32,5427,864,24.23
P5311,2023-02-26,T-Shirt,M,Blue,Adidas,Wool,35.33,26,918.5799999999999,365,11,4.9,0,6,8,6.35,6298,996,103.59
P5312,2023-02-26,Dresses,M,Yellow,H&M,Cotton,24.19,13,314.47,345,17,3.9,5,6,3,0.0,4730,1119,56.17
P5313,2023-02-27,T-Shirt,XXL,Green,Zara,Wool,60.38,13,784.94,182,13,4.2,10,8,5,6.8,5671,658,84.87
P5314,2023-02-27,Jacket,L,Yellow,Uniqlo,Cotton,69.3,19,1316.7,252,17,3.9,0,5,3,6.01,5215,974,103.09
P5315,2023-02-27,Shoes,XL,White,Nike,Polyester,26.89,14,376.46000000000004,219,14,3.9,10,7,6,0.0,7556,1456,43.48
P5316,2023-02-27,Dresses,L,White,Zara,Cotton,18.56,14,259.84,208,20,4.2,5,3,4,7.18,4044,664,54.29
P5317,2023-02-27,Jacket,XXL,Yellow,Levis,Cotton,55.64,18,1001.52,288,6,3.0,10,3,5,7.76,6929,1070,96.97
P5318,2023-02-27,T-Shirt,M,Black,Puma,Polyester,48.08,15,721.1999999999999,199,21,3.8,20,5,2,6.17,4610,1009,34.81
P5319,2023-02-28,T-Shirt,L,Yellow,H&M,Polyester,43.89,15,658.35,149,23,3.9,30,10,6,3.05,4620,1642,120.58
P5320,2023-02-28,Jeans,XL,Green,Nike,Denim,28.52,10,285.2,177,5,4.1,0,10,7,14.13,7122,723,77.89
P5321,2023-02-28,Sweater,XL,Red,Zara,Denim,16.31,20,326.2,176,19,3.4,0,3,5,6.93,2378,2029,60.04
P5322,2023-02-28,Jacket,XL,Blue,Under Armour,Polyester,44.99,18,809.82,288,15,3.8,30,7,4,2.81,2095,453,89.08
P5323,2023-02-28,Sweater,XL,Blue,Adidas,Polyester,67.13,5,335.65,205,16,3.0,30,6,6,6.09,6969,759,103.09
P5324,2023-02-28,Jacket,L,Black,Adidas,Leather,25.82,21,542.22,228,20,4.1,0,5,3,7.24,875,921,75.92
P5325,2023-02-28,Shoes,XXL,White,Adidas,Cotton,21.22,15,318.29999999999995,266,16,3.1,30,12,3,2.74,6342,525,92.21
P5326,2023-03-01,T-Shirt,L,Black,Under Armour,Polyester,28.2,20,564.0,244,6,4.4,0,10,3,3.4,3335,852,54.33
P5327,2023-03-01,Jeans,XL,Green,Gucci,Cotton,32.69,13,424.96999999999997,386,7,4.2,0,9,7,4.11,5754,1093,79.83
P5328,2023-03-01,Jacket,L,Black,Nike,Wool,10.0,8,80.0,294,19,4.1,20,3,7,2.13,5688,1004,49.36
P5329,2023-03-01,T-Shirt,L,Black,Puma,Leather,46.55,9,418.95,255,10,3.7,10,9,5,0.0,7297,1601,62.72
P5330,2023-03-01,Sweater,XXL,Blue,Puma,Cotton,31.04,14,434.56,241,20,4.0,0,7,5,7.7,5418,1695,96.25
P5331,2023-03-01,Shoes,M,Black,Puma,Cotton,26.15,12,313.79999999999995,246,16,3.6,5,4,7,0.99,7086,587,100.35
P5332,2023-03-01,T-Shirt,XL,Blue,Levis,Polyester,64.82,24,1555.6799999999998,347,13,4.6,0,3,8,9.54,3681,645,86.21
